No.,Source,Destination,Version,Protocol,Length,Header Length,Total Length,Identification,TTL,Header Checksum,Attack
5808,192.168.179.128,192.168.251.29,4,UDP,74,20,64,0x0000,5,oxaf3b,1
5809,192.168.179.128,192.168.251.29,4,UDP,74,20,54,0x0000,8,0xv589,1
5810,192.168.179.128,192.168.251.29,4,UDP,74,20,41,0x0000,9,0x21ee,1
5811,192.168.179.128,192.168.251.29,4,UDP,74,20,32,0x0000,10,0x3189,1
5812,192.168.179.128,192.168.251.29,4,UDP,74,20,29,0x0000,9,0x7f8f,1
5813,192.168.179.128,192.168.251.29,4,UDP,74,20,35,0x0000,10,0xaa26,1
5814,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0x0fa5,128,0x0000,0
5815,192.168.179.128,192.168.251.29,4,UDP,74,20,567,0x075e,116,0xb332,0
5816,192.168.179.128,192.168.251.29,4,UDP,74,20,780,0x3002,128,0x0000,0
5817,192.168.179.128,192.168.251.29,4,UDP,74,20,119,0x0760,116,0xb44e,0
5818,192.168.179.128,192.168.251.29,4,UDP,74,20,78,0xd5ee,128,0x0000,0
5819,192.168.179.128,192.168.251.29,4,UDP,74,20,52,0xacfc,128,0x0000,0
5820,192.168.179.128,192.168.251.29,4,UDP,74,20,52,0xacfd,128,0x0000,0
5821,192.168.179.128,192.168.251.29,4,UDP,74,20,52,0x4c53,104,0xea46,0
5822,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0xacfe,128,0x0000,0
5823,192.168.179.128,192.168.251.29,4,UDP,74,20,557,0xacff,128,0x0000,0
5824,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0x0000,13,0xcd85,1
5825,192.168.179.128,192.168.251.29,4,UDP,74,20,55,0x0000,36,oxc106,1
5826,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0x0000,64,ox429d,1
5827,192.168.179.128,192.168.251.29,4,UDP,74,20,36,0x0000,55,ox4829,1
5828,192.168.179.128,192.168.251.29,4,UDP,74,20,38,0x0000,64,ox3041,1
5829,192.168.179.128,192.168.251.29,4,UDP,74,20,345,0xe22f,56,0xf706,0
5830,192.168.179.128,192.168.251.29,4,UDP,74,20,220,0x0fa5,128,0x0000,0
5831,192.168.179.128,192.168.251.29,4,UDP,74,20,116,0x075e,116,0xb332,0
5832,192.168.179.128,192.168.251.29,4,UDP,74,20,117,0x3002,128,0x0000,0
5833,192.168.179.128,192.168.251.29,4,UDP,74,20,105,0x0760,116,0xb44e,0
5834,192.168.179.128,192.168.251.29,4,UDP,74,20,52,0x9daf,105,0x97ea,0
5835,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0xad00,128,0x0000,0
5836,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0xaed4,115,0x2ccc,0
5837,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0xdaf0,128,0x0000,0
5838,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0x1b3d,128,0x0000,0
5839,192.168.179.128,192.168.251.29,4,UDP,74,20,22,0x0000,11,0xf973,1
5840,192.168.179.128,192.168.251.29,4,UDP,74,20,24,0x0000,12,0x5b7e,1
5841,192.168.179.128,192.168.251.29,4,UDP,74,20,23,0x0000,11,0x897d,1
5842,192.168.179.128,192.168.251.29,4,UDP,74,20,31,0x0000,21,0xaa13,1
5843,192.168.179.128,192.168.251.29,4,UDP,74,20,36,0x0000,28,0xf6db,1
5844,192.168.179.128,192.168.251.29,4,UDP,74,20,119,0x1b3d,128,0x0000,0
5845,192.168.179.128,192.168.251.29,4,UDP,74,20,129,0xde5c,128,0x0000,0
5846,192.168.179.128,192.168.251.29,4,UDP,74,20,90,0xac4f,118,0x2acc,0
5847,192.168.179.128,192.168.251.29,4,UDP,74,20,110,0x017e,128,0x0000,0
5848,192.168.179.128,192.168.251.29,4,UDP,74,20,287,0x0214,115,0xfa53,0
5849,192.168.179.128,192.168.251.29,4,UDP,74,20,52,0xde5c,128,0x0000,0
5850,192.168.179.128,192.168.251.29,4,UDP,74,20,78,0xac4f,118,0x2acc,0
5851,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0x017e,128,0x0000,0
5852,192.168.179.128,192.168.251.29,4,UDP,74,20,143,0x0214,115,0xfa53,0
5853,192.168.179.128,192.168.251.29,4,UDP,74,20,71,0xe22f,56,0xf706,0
5854,192.168.179.128,192.168.251.29,4,UDP,74,20,28,0x0000,18,0x1918,1
5855,192.168.179.128,192.168.251.29,4,UDP,74,20,27,0x0000,17,0x4243,1
5856,192.168.179.128,192.168.251.29,4,UDP,74,20,26,0x0000,16,0x14ba,1
5857,192.168.179.128,192.168.251.29,4,UDP,74,20,25,0x0000,15,0x91ab,1
5858,192.168.179.128,192.168.251.29,4,UDP,74,20,24,0x0000,14,oxaf3b,1
5859,192.168.179.128,192.168.251.29,4,UDP,74,20,30,0x0000,15,0xv589,1
5860,192.168.179.128,192.168.251.29,4,UDP,74,20,29,0x0000,5,0x21ee,1
5861,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0x0000,11,0x3189,1
5862,192.168.179.128,192.168.251.29,4,UDP,74,20,36,0x0000,67,0x7f8f,1
5863,192.168.179.128,192.168.251.29,4,UDP,74,20,38,0x0000,22,0xaa26,1
5864,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0x0fa5,128,0x0000,0
5865,192.168.179.128,192.168.251.29,4,UDP,74,20,389,0x075e,116,0xb332,0
5866,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0x3002,128,0x0000,0
5867,192.168.179.128,192.168.251.29,4,UDP,74,20,103,0x0760,116,0xb44e,0
5868,192.168.179.128,192.168.251.29,4,UDP,74,20,52,0xd5ee,128,0x0000,0
5869,192.168.179.128,192.168.251.29,4,UDP,74,20,52,0xacfc,128,0x0000,0
5870,192.168.179.128,192.168.251.29,4,UDP,74,20,52,0xacfd,128,0x0000,0
5871,192.168.179.128,192.168.251.29,4,UDP,74,20,52,0x4c53,104,0xea46,0
5872,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0xacfe,128,0x0000,0
5873,192.168.179.128,192.168.251.29,4,UDP,74,20,557,0xacff,128,0x0000,0
5874,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0x0000,13,0xcd85,1
5875,192.168.179.128,192.168.251.29,4,UDP,74,20,55,0x0000,36,oxc106,1
5876,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0x0000,64,ox429d,1
5877,192.168.179.128,192.168.251.29,4,UDP,74,20,36,0x0000,55,ox4829,1
5878,192.168.179.128,192.168.251.29,4,UDP,74,20,38,0x0000,64,ox3041,1
5879,192.168.179.128,192.168.251.29,4,UDP,74,20,345,0xe22f,56,0xf706,0
5880,192.168.179.128,192.168.251.29,4,UDP,74,20,220,0x0fa5,128,0x0000,0
5881,192.168.179.128,192.168.251.29,4,UDP,74,20,116,0x075e,116,0xb332,0
5882,192.168.179.128,192.168.251.29,4,UDP,74,20,117,0x3002,128,0x0000,0
5883,192.168.179.128,192.168.251.29,4,UDP,74,20,105,0x0760,116,0xb44e,0
5884,192.168.179.128,192.168.251.29,4,UDP,74,20,52,0x9daf,105,0x97ea,0
5885,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0xad00,128,0x0000,0
5886,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0xaed4,115,0x2ccc,0
5887,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0xdaf0,128,0x0000,0
5888,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0x1b3d,128,0x0000,0
5889,192.168.179.128,192.168.251.29,4,UDP,74,20,22,0x0000,11,0xf973,1
5890,192.168.179.128,192.168.251.29,4,UDP,74,20,24,0x0000,12,0x5b7e,1
5891,192.168.179.128,192.168.251.29,4,UDP,74,20,23,0x0000,11,0x897d,1
5892,192.168.179.128,192.168.251.29,4,UDP,74,20,37,0x0000,21,0xaa13,1
5893,192.168.179.128,192.168.251.29,4,UDP,74,20,39,0x0000,28,0xf6db,1
5894,192.168.179.128,192.168.251.29,4,UDP,74,20,119,0x1b3d,128,0x0000,0
5895,192.168.179.128,192.168.251.29,4,UDP,74,20,129,0xde5c,128,0x0000,0
5896,192.168.179.128,192.168.251.29,4,UDP,74,20,310,0xac4f,118,0x2acc,0
5897,192.168.179.128,192.168.251.29,4,UDP,74,20,114,0x017e,128,0x0000,0
5898,192.168.179.128,192.168.251.29,4,UDP,74,20,197,0x0214,115,0xfa53,0
5899,192.168.179.128,192.168.251.29,4,UDP,74,20,52,0xde5c,128,0x0000,0
5900,192.168.179.128,192.168.251.29,4,UDP,74,20,780,0xac4f,118,0x2acc,0
5901,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0x017e,128,0x0000,0
5902,192.168.179.128,192.168.251.29,4,UDP,74,20,143,0x0214,115,0xfa53,0
5903,192.168.179.128,192.168.251.29,4,UDP,74,20,71,0xe22f,56,0xf706,0
5904,192.168.179.128,192.168.251.29,4,UDP,74,20,28,0x0000,12,0x1918,1
5905,192.168.179.128,192.168.251.29,4,UDP,74,20,27,0x0000,2,0x4243,1
5906,192.168.179.128,192.168.251.29,4,UDP,74,20,49,0x0000,13,0x14ba,1
5907,192.168.179.128,192.168.251.29,4,UDP,74,20,64,0x0000,10,0x91ab,1
5908,192.168.179.128,192.168.251.29,4,UDP,74,20,64,0x0000,5,oxaf3b,1
5909,192.168.179.128,192.168.251.29,4,UDP,74,20,54,0x0000,8,0xv589,1
5910,192.168.179.128,192.168.251.29,4,UDP,74,20,41,0x0000,9,0x21ee,1
5911,192.168.179.128,192.168.251.29,4,UDP,74,20,32,0x0000,10,0x3189,1
5912,192.168.179.128,192.168.251.29,4,UDP,74,20,29,0x0000,9,0x7f8f,1
5913,192.168.179.128,192.168.251.29,4,UDP,74,20,35,0x0000,10,0xaa26,1
5914,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0x0fa5,128,0x0000,0
5915,192.168.179.128,192.168.251.29,4,UDP,74,20,567,0x075e,116,0xb332,0
5916,192.168.179.128,192.168.251.29,4,UDP,74,20,780,0x3002,128,0x0000,0
5917,192.168.179.128,192.168.251.29,4,UDP,74,20,119,0x0760,116,0xb44e,0
5918,192.168.179.128,192.168.251.29,4,UDP,74,20,78,0xd5ee,128,0x0000,0
5919,192.168.179.128,192.168.251.29,4,UDP,74,20,52,0xacfc,128,0x0000,0
5920,192.168.179.128,192.168.251.29,4,UDP,74,20,52,0xacfd,128,0x0000,0
5921,192.168.179.128,192.168.251.29,4,UDP,74,20,52,0x4c53,104,0xea46,0
5922,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0xacfe,128,0x0000,0
5923,192.168.179.128,192.168.251.29,4,UDP,74,20,557,0xacff,128,0x0000,0
5924,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0x0000,13,0xcd85,1
5925,192.168.179.128,192.168.251.29,4,UDP,74,20,55,0x0000,36,oxc106,1
5926,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0x0000,64,ox429d,1
5927,192.168.179.128,192.168.251.29,4,UDP,74,20,36,0x0000,55,ox4829,1
5928,192.168.179.128,192.168.251.29,4,UDP,74,20,38,0x0000,64,ox3041,1
5929,192.168.179.128,192.168.251.29,4,UDP,74,20,345,0xe22f,56,0xf706,0
5930,192.168.179.128,192.168.251.29,4,UDP,74,20,220,0x0fa5,128,0x0000,0
5931,192.168.179.128,192.168.251.29,4,UDP,74,20,116,0x075e,116,0xb332,0
5932,192.168.179.128,192.168.251.29,4,UDP,74,20,117,0x3002,128,0x0000,0
5933,192.168.179.128,192.168.251.29,4,UDP,74,20,105,0x0760,116,0xb44e,0
5934,192.168.179.128,192.168.251.29,4,UDP,74,20,52,0x9daf,105,0x97ea,0
5935,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0xad00,128,0x0000,0
5936,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0xaed4,115,0x2ccc,0
5937,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0xdaf0,128,0x0000,0
5938,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0x1b3d,128,0x0000,0
5939,192.168.179.128,192.168.251.29,4,UDP,74,20,22,0x0000,11,0xf973,1
5940,192.168.179.128,192.168.251.29,4,UDP,74,20,24,0x0000,12,0x5b7e,1
5941,192.168.179.128,192.168.251.29,4,UDP,74,20,23,0x0000,11,0x897d,1
5942,192.168.179.128,192.168.251.29,4,UDP,74,20,31,0x0000,21,0xaa13,1
5943,192.168.179.128,192.168.251.29,4,UDP,74,20,36,0x0000,28,0xf6db,1
5944,192.168.179.128,192.168.251.29,4,UDP,74,20,119,0x1b3d,128,0x0000,0
5945,192.168.179.128,192.168.251.29,4,UDP,74,20,129,0xde5c,128,0x0000,0
5946,192.168.179.128,192.168.251.29,4,UDP,74,20,90,0xac4f,118,0x2acc,0
5947,192.168.179.128,192.168.251.29,4,UDP,74,20,110,0x017e,128,0x0000,0
5948,192.168.179.128,192.168.251.29,4,UDP,74,20,287,0x0214,115,0xfa53,0
5949,192.168.179.128,192.168.251.29,4,UDP,74,20,52,0xde5c,128,0x0000,0
5950,192.168.179.128,192.168.251.29,4,UDP,74,20,78,0xac4f,118,0x2acc,0
5951,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0x017e,128,0x0000,0
5952,192.168.179.128,192.168.251.29,4,UDP,74,20,143,0x0214,115,0xfa53,0
5953,192.168.179.128,192.168.251.29,4,UDP,74,20,71,0xe22f,56,0xf706,0
5954,192.168.179.128,192.168.251.29,4,UDP,74,20,28,0x0000,18,0x1918,1
5955,192.168.179.128,192.168.251.29,4,UDP,74,20,27,0x0000,17,0x4243,1
5956,192.168.179.128,192.168.251.29,4,UDP,74,20,26,0x0000,16,0x14ba,1
5957,192.168.179.128,192.168.251.29,4,UDP,74,20,25,0x0000,15,0x91ab,1
5958,192.168.179.128,192.168.251.29,4,UDP,74,20,24,0x0000,14,oxaf3b,1
5959,192.168.179.128,192.168.251.29,4,UDP,74,20,30,0x0000,15,0xv589,1
5960,192.168.179.128,192.168.251.29,4,UDP,74,20,29,0x0000,5,0x21ee,1
5961,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0x0000,11,0x3189,1
5962,192.168.179.128,192.168.251.29,4,UDP,74,20,36,0x0000,67,0x7f8f,1
5963,192.168.179.128,192.168.251.29,4,UDP,74,20,38,0x0000,22,0xaa26,1
5964,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0x0fa5,128,0x0000,0
5965,192.168.179.128,192.168.251.29,4,UDP,74,20,389,0x075e,116,0xb332,0
5966,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0x3002,128,0x0000,0
5967,192.168.179.128,192.168.251.29,4,UDP,74,20,103,0x0760,116,0xb44e,0
5968,192.168.179.128,192.168.251.29,4,UDP,74,20,52,0xd5ee,128,0x0000,0
5969,192.168.179.128,192.168.251.29,4,UDP,74,20,52,0xacfc,128,0x0000,0
5970,192.168.179.128,192.168.251.29,4,UDP,74,20,52,0xacfd,128,0x0000,0
5971,192.168.179.128,192.168.251.29,4,UDP,74,20,52,0x4c53,104,0xea46,0
5972,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0xacfe,128,0x0000,0
5973,192.168.179.128,192.168.251.29,4,UDP,74,20,557,0xacff,128,0x0000,0
5974,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0x0000,13,0xcd85,1
5975,192.168.179.128,192.168.251.29,4,UDP,74,20,55,0x0000,36,oxc106,1
5976,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0x0000,64,ox429d,1
5977,192.168.179.128,192.168.251.29,4,UDP,74,20,36,0x0000,55,ox4829,1
5978,192.168.179.128,192.168.251.29,4,UDP,74,20,38,0x0000,64,ox3041,1
5979,192.168.179.128,192.168.251.29,4,UDP,74,20,345,0xe22f,56,0xf706,0
5980,192.168.179.128,192.168.251.29,4,UDP,74,20,220,0x0fa5,128,0x0000,0
5981,192.168.179.128,192.168.251.29,4,UDP,74,20,116,0x075e,116,0xb332,0
5982,192.168.179.128,192.168.251.29,4,UDP,74,20,117,0x3002,128,0x0000,0
5983,192.168.179.128,192.168.251.29,4,UDP,74,20,105,0x0760,116,0xb44e,0
5984,192.168.179.128,192.168.251.29,4,UDP,74,20,52,0x9daf,105,0x97ea,0
5985,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0xad00,128,0x0000,0
5986,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0xaed4,115,0x2ccc,0
5987,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0xdaf0,128,0x0000,0
5988,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0x1b3d,128,0x0000,0
5989,192.168.179.128,192.168.251.29,4,UDP,74,20,22,0x0000,11,0xf973,1
5990,192.168.179.128,192.168.251.29,4,UDP,74,20,24,0x0000,12,0x5b7e,1
5991,192.168.179.128,192.168.251.29,4,UDP,74,20,23,0x0000,11,0x897d,1
5992,192.168.179.128,192.168.251.29,4,UDP,74,20,37,0x0000,21,0xaa13,1
5993,192.168.179.128,192.168.251.29,4,UDP,74,20,39,0x0000,28,0xf6db,1
5994,192.168.179.128,192.168.251.29,4,UDP,74,20,119,0x1b3d,128,0x0000,0
5995,192.168.179.128,192.168.251.29,4,UDP,74,20,129,0xde5c,128,0x0000,0
5996,192.168.179.128,192.168.251.29,4,UDP,74,20,310,0xac4f,118,0x2acc,0
5997,192.168.179.128,192.168.251.29,4,UDP,74,20,114,0x017e,128,0x0000,0
5998,192.168.179.128,192.168.251.29,4,UDP,74,20,197,0x0214,115,0xfa53,0
5999,192.168.179.128,192.168.251.29,4,UDP,74,20,52,0xde5c,128,0x0000,0
6000,192.168.179.128,192.168.251.29,4,UDP,74,20,780,0xac4f,118,0x2acc,0
6001,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0x017e,128,0x0000,0
6002,192.168.179.128,192.168.251.29,4,UDP,74,20,143,0x0214,115,0xfa53,0
6003,192.168.179.128,192.168.251.29,4,UDP,74,20,71,0xe22f,56,0xf706,0
6004,192.168.179.128,192.168.251.29,4,UDP,74,20,28,0x0000,12,0x1918,1
6005,192.168.179.128,192.168.251.29,4,UDP,74,20,27,0x0000,2,0x4243,1
6006,192.168.179.128,192.168.251.29,4,UDP,74,20,49,0x0000,13,0x14ba,1
6007,192.168.179.128,192.168.251.29,4,UDP,74,20,64,0x0000,10,0x91ab,1
6008,192.168.179.128,192.168.251.29,4,UDP,74,20,64,0x0000,5,oxaf3b,1
6009,192.168.179.128,192.168.251.29,4,UDP,74,20,54,0x0000,8,0xv589,1
6010,192.168.179.128,192.168.251.29,4,UDP,74,20,41,0x0000,9,0x21ee,1
6011,192.168.179.128,192.168.251.29,4,UDP,74,20,32,0x0000,10,0x3189,1
6012,192.168.179.128,192.168.251.29,4,UDP,74,20,29,0x0000,9,0x7f8f,1
6013,192.168.179.128,192.168.251.29,4,UDP,74,20,35,0x0000,10,0xaa26,1
6014,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0x0fa5,128,0x0000,0
6015,192.168.179.128,192.168.251.29,4,UDP,74,20,567,0x075e,116,0xb332,0
6016,192.168.179.128,192.168.251.29,4,UDP,74,20,780,0x3002,128,0x0000,0
6017,192.168.179.128,192.168.251.29,4,UDP,74,20,119,0x0760,116,0xb44e,0
6018,192.168.179.128,192.168.251.29,4,UDP,74,20,78,0xd5ee,128,0x0000,0
6019,192.168.179.128,192.168.251.29,4,UDP,74,20,52,0xacfc,128,0x0000,0
6020,192.168.179.128,192.168.251.29,4,UDP,74,20,52,0xacfd,128,0x0000,0
6021,192.168.179.128,192.168.251.29,4,UDP,74,20,52,0x4c53,104,0xea46,0
6022,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0xacfe,128,0x0000,0
6023,192.168.179.128,192.168.251.29,4,UDP,74,20,557,0xacff,128,0x0000,0
6024,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0x0000,13,0xcd85,1
6025,192.168.179.128,192.168.251.29,4,UDP,74,20,55,0x0000,36,oxc106,1
6026,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0x0000,64,ox429d,1
6027,192.168.179.128,192.168.251.29,4,UDP,74,20,36,0x0000,55,ox4829,1
6028,192.168.179.128,192.168.251.29,4,UDP,74,20,38,0x0000,64,ox3041,1
6029,192.168.179.128,192.168.251.29,4,UDP,74,20,345,0xe22f,56,0xf706,0
6030,192.168.179.128,192.168.251.29,4,UDP,74,20,220,0x0fa5,128,0x0000,0
6031,192.168.179.128,192.168.251.29,4,UDP,74,20,116,0x075e,116,0xb332,0
6032,192.168.179.128,192.168.251.29,4,UDP,74,20,117,0x3002,128,0x0000,0
6033,192.168.179.128,192.168.251.29,4,UDP,74,20,105,0x0760,116,0xb44e,0
6034,192.168.179.128,192.168.251.29,4,UDP,74,20,52,0x9daf,105,0x97ea,0
6035,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0xad00,128,0x0000,0
6036,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0xaed4,115,0x2ccc,0
6037,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0xdaf0,128,0x0000,0
6038,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0x1b3d,128,0x0000,0
6039,192.168.179.128,192.168.251.29,4,UDP,74,20,22,0x0000,11,0xf973,1
6040,192.168.179.128,192.168.251.29,4,UDP,74,20,24,0x0000,12,0x5b7e,1
6041,192.168.179.128,192.168.251.29,4,UDP,74,20,23,0x0000,11,0x897d,1
6042,192.168.179.128,192.168.251.29,4,UDP,74,20,31,0x0000,21,0xaa13,1
6043,192.168.179.128,192.168.251.29,4,UDP,74,20,36,0x0000,28,0xf6db,1
6044,192.168.179.128,192.168.251.29,4,UDP,74,20,119,0x1b3d,128,0x0000,0
6045,192.168.179.128,192.168.251.29,4,UDP,74,20,129,0xde5c,128,0x0000,0
6046,192.168.179.128,192.168.251.29,4,UDP,74,20,90,0xac4f,118,0x2acc,0
6047,192.168.179.128,192.168.251.29,4,UDP,74,20,110,0x017e,128,0x0000,0
6048,192.168.179.128,192.168.251.29,4,UDP,74,20,287,0x0214,115,0xfa53,0
6049,192.168.179.128,192.168.251.29,4,UDP,74,20,52,0xde5c,128,0x0000,0
6050,192.168.179.128,192.168.251.29,4,UDP,74,20,78,0xac4f,118,0x2acc,0
6051,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0x017e,128,0x0000,0
6052,192.168.179.128,192.168.251.29,4,UDP,74,20,143,0x0214,115,0xfa53,0
6053,192.168.179.128,192.168.251.29,4,UDP,74,20,71,0xe22f,56,0xf706,0
6054,192.168.179.128,192.168.251.29,4,UDP,74,20,28,0x0000,18,0x1918,1
6055,192.168.179.128,192.168.251.29,4,UDP,74,20,27,0x0000,17,0x4243,1
6056,192.168.179.128,192.168.251.29,4,UDP,74,20,26,0x0000,16,0x14ba,1
6057,192.168.179.128,192.168.251.29,4,UDP,74,20,25,0x0000,15,0x91ab,1
6058,192.168.179.128,192.168.251.29,4,UDP,74,20,24,0x0000,14,oxaf3b,1
6059,192.168.179.128,192.168.251.29,4,UDP,74,20,30,0x0000,15,0xv589,1
6060,192.168.179.128,192.168.251.29,4,UDP,74,20,29,0x0000,5,0x21ee,1
6061,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0x0000,11,0x3189,1
6062,192.168.179.128,192.168.251.29,4,UDP,74,20,36,0x0000,67,0x7f8f,1
6063,192.168.179.128,192.168.251.29,4,UDP,74,20,38,0x0000,22,0xaa26,1
6064,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0x0fa5,128,0x0000,0
6065,192.168.179.128,192.168.251.29,4,UDP,74,20,389,0x075e,116,0xb332,0
6066,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0x3002,128,0x0000,0
6067,192.168.179.128,192.168.251.29,4,UDP,74,20,103,0x0760,116,0xb44e,0
6068,192.168.179.128,192.168.251.29,4,UDP,74,20,52,0xd5ee,128,0x0000,0
6069,192.168.179.128,192.168.251.29,4,UDP,74,20,52,0xacfc,128,0x0000,0
6070,192.168.179.128,192.168.251.29,4,UDP,74,20,52,0xacfd,128,0x0000,0
6071,192.168.179.128,192.168.251.29,4,UDP,74,20,52,0x4c53,104,0xea46,0
6072,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0xacfe,128,0x0000,0
6073,192.168.179.128,192.168.251.29,4,UDP,74,20,557,0xacff,128,0x0000,0
6074,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0x0000,13,0xcd85,1
6075,192.168.179.128,192.168.251.29,4,UDP,74,20,55,0x0000,36,oxc106,1
6076,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0x0000,64,ox429d,1
6077,192.168.179.128,192.168.251.29,4,UDP,74,20,36,0x0000,55,ox4829,1
6078,192.168.179.128,192.168.251.29,4,UDP,74,20,38,0x0000,64,ox3041,1
6079,192.168.179.128,192.168.251.29,4,UDP,74,20,345,0xe22f,56,0xf706,0
6080,192.168.179.128,192.168.251.29,4,UDP,74,20,220,0x0fa5,128,0x0000,0
6081,192.168.179.128,192.168.251.29,4,UDP,74,20,116,0x075e,116,0xb332,0
6082,192.168.179.128,192.168.251.29,4,UDP,74,20,117,0x3002,128,0x0000,0
6083,192.168.179.128,192.168.251.29,4,UDP,74,20,105,0x0760,116,0xb44e,0
6084,192.168.179.128,192.168.251.29,4,UDP,74,20,52,0x9daf,105,0x97ea,0
6085,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0xad00,128,0x0000,0
6086,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0xaed4,115,0x2ccc,0
6087,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0xdaf0,128,0x0000,0
6088,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0x1b3d,128,0x0000,0
6089,192.168.179.128,192.168.251.29,4,UDP,74,20,22,0x0000,11,0xf973,1
6090,192.168.179.128,192.168.251.29,4,UDP,74,20,24,0x0000,12,0x5b7e,1
6091,192.168.179.128,192.168.251.29,4,UDP,74,20,23,0x0000,11,0x897d,1
6092,192.168.179.128,192.168.251.29,4,UDP,74,20,37,0x0000,21,0xaa13,1
6093,192.168.179.128,192.168.251.29,4,UDP,74,20,39,0x0000,28,0xf6db,1
6094,192.168.179.128,192.168.251.29,4,UDP,74,20,119,0x1b3d,128,0x0000,0
6095,192.168.179.128,192.168.251.29,4,UDP,74,20,129,0xde5c,128,0x0000,0
6096,192.168.179.128,192.168.251.29,4,UDP,74,20,310,0xac4f,118,0x2acc,0
6097,192.168.179.128,192.168.251.29,4,UDP,74,20,114,0x017e,128,0x0000,0
6098,192.168.179.128,192.168.251.29,4,UDP,74,20,197,0x0214,115,0xfa53,0
6099,192.168.179.128,192.168.251.29,4,UDP,74,20,52,0xde5c,128,0x0000,0
6100,192.168.179.128,192.168.251.29,4,UDP,74,20,780,0xac4f,118,0x2acc,0
6101,192.168.179.128,192.168.251.29,4,UDP,74,20,40,0x017e,128,0x0000,0
6102,192.168.179.128,192.168.251.29,4,UDP,74,20,143,0x0214,115,0xfa53,0
6103,192.168.179.128,192.168.251.29,4,UDP,74,20,71,0xe22f,56,0xf706,0
6104,192.168.179.128,192.168.251.29,4,UDP,74,20,28,0x0000,12,0x1918,1
6105,192.168.179.128,192.168.251.29,4,UDP,74,20,27,0x0000,2,0x4243,1
6106,192.168.179.128,192.168.251.29,4,UDP,74,20,49,0x0000,13,0x14ba,1
6107,192.168.179.128,192.168.251.29,4,UDP,74,20,64,0x0000,10,0x91ab,1
6108,192.168.179.128,192.168.251.29,4,UDP,74,20,64,0x0000,5,oxaf3b,1
6109,192.168.179.128,192.168.251.29,4,UDP,74,20,54,0x0000,8,0xv589,1
6110,192.168.179.128,192.168.251.29,4,UDP,74,20,41,0x0000,9,0x21ee,1
